Date,my_score
2016-02-23,0.0
2016-02-24,0.5328419337989135
2016-02-25,0.036324164436198465
2016-02-26,0.5250276871382853
2016-02-29,0.0
2016-03-01,0.07545791478994394
2016-03-02,0.5873815188196764
2016-03-03,0.9766609903556452
2016-03-04,0.0
2016-03-07,0.1534987714409587
2016-03-08,0.5416340929061448
2016-03-09,0.0
2016-03-10,0.6686488558941304
2016-03-11,0.0
2016-03-14,0.0
2016-03-15,0.6887397837076669
2016-03-16,0.3265859486949329
2016-03-17,0.0
2016-03-18,0.6041425528346256
2016-03-21,0.23082972378956576
2016-03-22,0.46114641150801816
2016-03-23,0.2587622436662142
2016-03-24,0.9752564282010704
2016-03-25,0.0
2016-03-28,0.0
2016-03-29,0.0
2016-03-30,0.46881508227581337
2016-03-31,0.519808826080624
2016-04-01,0.0
2016-04-04,0.5626501660260445
2016-04-05,0.0
2016-04-06,0.0
2016-04-07,0.0
2016-04-08,0.0
2016-04-11,0.0
2016-04-12,0.0
2016-04-13,0.014363214818349578
2016-04-14,0.0
2016-04-15,0.3421656879834082
2016-04-18,0.29918003012611266
2016-04-19,0.5903403734972343
2016-04-20,0.31197819882887123
2016-04-21,0.0
2016-04-22,0.19413228160160867
2016-04-25,0.27971687195722783
2016-04-26,0.39540953868811907
2016-04-27,0.0
2016-04-28,0.23376763190726796
2016-04-29,0.0
2016-05-02,0.19626141877985434
2016-05-03,0.4086674047537876
2016-05-04,0.5372927882757107
2016-05-05,0.4805904650783962
2016-05-06,0.0
2016-05-09,0.0
2016-05-10,0.0
2016-05-11,0.0
2016-05-12,0.01996620017845749
2016-05-13,0.4209265892310297
2016-05-16,0.17190512419077394
2016-05-17,0.0
2016-05-18,0.0
2016-05-19,0.727562886883668
2016-05-20,0.0
2016-05-23,0.4250672604051123
2016-05-24,0.9237458020418291
2016-05-25,0.37808106413203646
2016-05-26,0.5789881791678362
2016-05-27,0.0
2016-05-30,0.0
2016-05-31,0.8172814416923251
2016-06-01,0.0
2016-06-02,0.37091878291955244
2016-06-03,0.0
2016-06-06,0.0
2016-06-07,0.0
2016-06-08,0.5144130082677048
2016-06-09,1.7763423418068355e-07
2016-06-10,0.6067114679551983
2016-06-13,0.17339749013831704
2016-06-14,0.0
2016-06-15,0.9248183683756594
2016-06-16,0.0
2016-06-17,0.5082674041327373
2016-06-20,0.2985278486679049
2016-06-21,0.0
2016-06-22,0.0
2016-06-23,0.0
2016-06-24,0.0
2016-06-27,0.0
2016-06-28,0.0
2016-06-29,0.0
2016-06-30,0.35048230758732646
2016-07-01,0.37394265498730334
2016-07-04,0.1557574134304329
2016-07-05,0.0
2016-07-06,0.3970063129734931
2016-07-07,0.0
2016-07-08,0.0
2016-07-11,0.0
2016-07-12,0.0
2016-07-13,0.0
2016-07-14,0.0
2016-07-15,0.5095728067490559
2016-07-18,0.18898383081045708
2016-07-19,0.5354621736533546
2016-07-20,0.0
2016-07-21,0.0
2016-07-22,0.7673426726522434
2016-07-25,0.3361938477425415
2016-07-26,0.6320619838814505
2016-07-27,0.35772238432991443
2016-07-28,0.274216399421797
2016-07-29,0.12979436559631174
2016-08-01,0.0
2016-08-02,0.5376476829067596
2016-08-03,0.7140661092136783
2016-08-04,0.639589851346991
2016-08-05,0.6601541734881068
2016-08-08,0.1842163738234973
2016-08-09,0.0
2016-08-10,0.5263879955104205
2016-08-11,0.0
2016-08-12,0.0
2016-08-15,0.23066620810606464
2016-08-16,0.3183175864697751
2016-08-17,0.0004662732312686168
2016-08-18,0.9146737464083051
2016-08-19,0.755571274903185
2016-08-22,0.17340473735818873
2016-08-23,0.0
2016-08-24,0.0
2016-08-25,0.30332933931405737
2016-08-26,0.039886628837449256
2016-08-29,0.15946899719446894
2016-08-30,0.37707263978011146
2016-08-31,0.4467381412167999
2016-09-01,0.2999191613799591
2016-09-02,0.06604717234157233
2016-09-05,0.0
2016-09-06,0.0
2016-09-07,0.5111989275175979
2016-09-08,0.29216513603314764
2016-09-09,0.3631571859788904
2016-09-12,0.3440759358429228
2016-09-13,0.41044410456148117
2016-09-14,0.5246024991858794
2016-09-15,0.8183573507422236
2016-09-16,0.6077862797022195
2016-09-19,0.03210324868805732
2016-09-20,0.6416452522067653
2016-09-21,0.41359818159447775
2016-09-22,0.5392440761555424
2016-09-23,0.4357748913579111
2016-09-26,0.2911096625526345
2016-09-27,0.0
2016-09-28,0.9791255748646975
2016-09-29,0.32077519308137475
2016-09-30,0.6606056618252251
2016-10-03,0.2963817486015541
2016-10-04,0.5351852900829934
2016-10-05,0.5720678950330198
2016-10-06,0.019236218778930458
2016-10-07,0.3000152945324872
2016-10-10,0.01834901600028378
2016-10-11,0.6655985495054892
2016-10-12,0.6122634050495606
2016-10-13,0.9041830481256499
2016-10-14,0.5623532212337083
2016-10-17,0.329886481630604
2016-10-18,0.6677795653694746
2016-10-19,0.5394153071795216
2016-10-20,0.0
2016-10-21,0.5706332457531036
2016-10-24,0.24419480755659131
2016-10-25,0.6387278563098523
2016-10-26,0.24657860848641064
2016-10-27,0.5420161157004018
2016-10-28,0.9715520995872133
2016-10-31,0.2196936354546195
2016-11-01,0.4569150699528203
2016-11-02,0.2192621198797895
2016-11-03,0.49293438180894655
2016-11-04,0.12703733566476513
2016-11-07,0.0008770901809515226
2016-11-08,0.14851382060055499
2016-11-09,0.48526482042899133
2016-11-10,0.15450781662348623
2016-11-11,0.9630073702177235
2016-11-14,0.09166993136902678
2016-11-15,0.0
2016-11-16,0.0
2016-11-17,0.033908841101481485
2016-11-18,0.6586525844565836
2016-11-21,0.14046953649943164
2016-11-22,0.5840619837401871
2016-11-23,0.0
2016-11-24,0.0
2016-11-25,0.0
2016-11-28,0.17849947443146286
2016-11-29,0.0
2016-11-30,0.07606183838991126
2016-12-01,0.5749219163382061
2016-12-02,0.0
2016-12-05,0.2034622476716639
2016-12-06,0.4203148532293184
2016-12-07,0.4947996939609591
2016-12-08,0.0
2016-12-09,0.7693223842238779
2016-12-12,0.42045569459792015
2016-12-13,0.45939837035472453
2016-12-14,0.0
2016-12-15,0.7263919419143763
2016-12-16,0.5678888448780837
2016-12-19,0.12294058268948398
2016-12-20,0.6873299296639643
2016-12-21,0.0
2016-12-22,0.0
2016-12-23,0.4183829585513171
2016-12-26,0.0
2016-12-27,0.34085178271040933
2016-12-28,0.0
2016-12-29,0.29488972264886454
2016-12-30,0.03416759748007952
2017-01-02,0.08018021801936903
2017-01-03,0.8151742535226072
2017-01-04,0.441547021238915
2017-01-05,0.7332520898125496
2017-01-06,0.271327966474678
2017-01-09,0.20153974659813864
2017-01-10,0.8034301505865421
2017-01-11,0.5207366403901763
2017-01-12,0.36845310768957446
2017-01-13,0.2548681334819975
2017-01-16,0.0
2017-01-17,0.4943333285126248
2017-01-18,0.0
2017-01-19,0.5124714637729519
2017-01-20,0.3650631850186167
2017-01-23,0.21967255489610837
2017-01-24,0.530133833311339
2017-01-25,0.47193022714761185
2017-01-26,0.0
2017-01-27,0.8653942190462275
2017-01-30,0.45077985873694576
2017-01-31,0.786730165707494
2017-02-01,0.8534932025484344
2017-02-02,0.46949275979116506
2017-02-03,0.5676455935986315
2017-02-06,0.15435280922111005
2017-02-07,0.9267433062010176
2017-02-08,0.6036797066991735
2017-02-09,0.0
2017-02-10,0.5811280415491195
2017-02-13,0.22312714265866027
2017-02-14,0.5335123884287261
2017-02-15,0.0
2017-02-16,0.5009013258335845
2017-02-17,0.5498912585515542
2017-02-20,0.0
2017-02-21,0.6864974795431952
2017-02-22,0.581501655564506
2017-02-23,0.0
2017-02-24,0.0
2017-02-27,0.4334654207044954
2017-02-28,0.7674976703168183
2017-03-01,0.48517771408751714
2017-03-02,0.040234180259652114
2017-03-03,0.759789136242176
2017-03-06,0.2498973184942865
2017-03-07,0.0
2017-03-08,0.11678440749991482
2017-03-09,0.0
2017-03-10,0.0
2017-03-13,0.0
2017-03-14,0.5092470400786365
2017-03-15,0.6706491152378109
2017-03-16,0.19165737176269662
2017-03-17,0.6202925530156964
2017-03-20,0.24214317799819232
2017-03-21,0.5430343131302895
2017-03-22,0.0
2017-03-23,0.581184929331088
2017-03-24,0.5897600723561048
2017-03-27,0.18369957670316087
2017-03-28,0.0
2017-03-29,0.6928077516725117
2017-03-30,0.15237166787522055
2017-03-31,0.5170309129328782
2017-04-03,0.3024434006101226
2017-04-04,0.5131704284489012
2017-04-05,0.0
2017-04-06,0.5220767886890123
2017-04-07,0.4561135216896753
2017-04-10,0.17494205193885015
2017-04-11,0.39238299615084227
2017-04-12,0.5046586145565554
2017-04-13,0.5142998276947615
2017-04-14,0.70531053672597
2017-04-17,0.2728701852922152
2017-04-18,0.0
2017-04-19,0.0
2017-04-20,0.8702207546548135
2017-04-21,0.5967713454646498
2017-04-24,0.37098202084642473
2017-04-25,0.5439157944973358
2017-04-26,0.0
2017-04-27,0.557409553030462
2017-04-28,0.5322302913219404
2017-05-01,0.14435136658389078
2017-05-02,0.39260670747709564
2017-05-03,0.5626426602909407
2017-05-04,0.0
2017-05-05,0.6755871914933946
2017-05-08,0.44098315884720907
2017-05-09,0.0
2017-05-10,0.2840874728544617
2017-05-11,0.5983535000863982
2017-05-12,0.7477785142957847
2017-05-15,0.1589134681916978
2017-05-16,0.0
2017-05-17,0.6449408889869769
2017-05-18,0.5871601775670345
2017-05-19,0.5423376408042565
2017-05-22,0.0
2017-05-23,0.8932912670157103
2017-05-24,0.0
2017-05-25,0.09086689137555606
2017-05-26,0.5504387604763437
2017-05-29,0.18109458688198313
2017-05-30,0.6278952120739908
2017-05-31,0.7384922549738855
2017-06-01,0.5745033340455543
2017-06-02,0.5856040394299371
2017-06-05,0.14048688560512648
2017-06-06,0.5197338991132524
2017-06-07,0.5627802951767968
2017-06-08,0.8780556441814329
2017-06-09,0.3559034774652101
2017-06-12,0.07010203088946958
2017-06-13,0.4574396372675907
2017-06-14,0.6444005089343836
2017-06-15,0.37747486941875463
2017-06-16,0.5432799155918442
2017-06-19,0.21811177436612036
2017-06-20,0.04082662767333413
2017-06-21,0.573302733600541
2017-06-22,0.714640028389873
2017-06-23,0.02977480643514734
2017-06-26,0.1979548503913091
2017-06-27,0.5487978414056494
2017-06-28,0.47403034964018004
2017-06-29,0.0
2017-06-30,0.0
2017-07-03,0.18192664935921832
2017-07-04,0.2741372128681334
2017-07-05,0.41526350346886465
2017-07-06,0.529265651867331
2017-07-07,0.5738039371184558
2017-07-10,0.17721654417455357
2017-07-11,0.30680077147941387
2017-07-12,0.3791725670179943
2017-07-13,0.6300387690660155
2017-07-14,0.5180635681600725
2017-07-17,0.13720828055674733
2017-07-18,0.0
2017-07-19,0.3475088838077363
2017-07-20,0.535123725044132
2017-07-21,0.3789804388659239
2017-07-24,0.43866666851184494
2017-07-25,0.31937572112051904
2017-07-26,0.47515887479850216
2017-07-27,0.0
2017-07-28,0.5682818349647907
2017-07-31,0.02250045782774167
2017-08-01,0.6218670585714702
2017-08-02,0.7278511026786476
2017-08-03,0.5569437303882702
2017-08-04,0.01586139816501434
2017-08-07,0.3694020268745349
2017-08-08,0.5406147160733406
2017-08-09,0.7631170218742377
2017-08-10,0.5717699752008274
2017-08-11,0.7412444390110919
2017-08-14,0.24420995583985636
2017-08-15,0.5280456242349506
2017-08-16,0.656531200298673
2017-08-17,0.5470272398589799
2017-08-18,0.5378941580697196
2017-08-21,0.26091562572490185
2017-08-22,0.7620001661631217
2017-08-23,0.5116984282497491
2017-08-24,0.746414905044384
2017-08-25,0.5433929386425564
2017-08-28,0.1662520813012057
2017-08-29,0.40419270510408783
2017-08-30,0.6927843776801693
2017-08-31,0.39517440576916424
2017-09-01,0.5065107645052396
2017-09-04,0.0
2017-09-05,0.5990966168383778
2017-09-06,0.5493712363184976
2017-09-07,0.3421379869157952
2017-09-08,0.3144475025449507
2017-09-11,0.19593148656223225
2017-09-12,0.6658548261185465
2017-09-13,0.4934645722680868
2017-09-14,0.28324617564914906
2017-09-15,0.35200977372304626
2017-09-18,0.19583814182518836
2017-09-19,0.7428414189515068
2017-09-20,0.3813135019888879
2017-09-21,0.56811228873736
2017-09-22,0.6718647700011011
2017-09-25,0.29791586941585857
2017-09-26,0.626679306272449
2017-09-27,0.433364035660183
2017-09-28,0.4836992014700202
2017-09-29,0.5737329290363795
2017-10-02,0.22263319080960978
2017-10-03,0.5291229474838528
2017-10-04,0.5059278047133284
2017-10-05,0.5553531481920386
2017-10-06,0.41429692451532213
2017-10-09,0.24775171068817667
2017-10-10,0.7779377648203329
2017-10-11,0.5155861022049805
2017-10-12,0.2571429862691663
2017-10-13,0.5084125940834635
2017-10-16,0.24846905326722224
2017-10-17,0.545684302469029
2017-10-18,0.0
2017-10-19,0.2867498897504704
2017-10-20,0.4263383551424404
2017-10-23,0.13860364637796266
2017-10-24,0.6747050156868599
2017-10-25,0.5315896570479176
2017-10-26,0.0
2017-10-27,0.5517693855454864
2017-10-30,0.3262228851034347
2017-10-31,0.23912320829547407
2017-11-01,0.4988311620311223
2017-11-02,0.6217074345632977
2017-11-03,0.8639049120236636
2017-11-06,0.3533153812080587
2017-11-07,0.2624186466055205
2017-11-08,0.5501138319629807
2017-11-09,0.4056039017525956
2017-11-10,0.5655326617912396
2017-11-13,0.21253549247641826
2017-11-14,0.2557863896600771
2017-11-15,0.6369597550940536
2017-11-16,0.361340550689545
2017-11-17,0.5868666080430942
2017-11-20,0.09175977049904942
2017-11-21,0.6113886153435304
2017-11-22,0.4627511560765411
2017-11-23,0.0
2017-11-24,0.0
2017-11-27,0.0031725674569537763
2017-11-28,0.5621299442465214
2017-11-29,0.4224804863312803
2017-11-30,0.45164481209545804
2017-12-01,0.0
2017-12-04,0.17516180145327842
2017-12-05,0.2063566265272415
2017-12-06,0.26345307161054116
2017-12-07,0.44623804665748346
2017-12-08,0.34826364002199145
2017-12-11,0.24870502509122214
2017-12-12,0.5331059581623857
2017-12-13,0.5346806156099262
2017-12-14,0.0
2017-12-15,0.09451108256278823
2017-12-18,0.3175646779880638
2017-12-19,0.11595512720347183
2017-12-20,0.663004449309732
2017-12-21,0.7380954889566423
2017-12-22,0.21068276091858903
2017-12-25,0.0
2017-12-26,0.2002851806792297
2017-12-27,0.3393892720945369
2017-12-28,0.503079428701869
2017-12-29,0.699694348188795
2018-01-01,0.12746013954274588
2018-01-02,0.3510425945826913
2018-01-03,0.0
2018-01-04,0.4176939833905671
2018-01-05,0.2985783853983167
2018-01-08,0.09761098469813607
2018-01-09,0.735095878346262
2018-01-10,0.32108071643206276
2018-01-11,0.0
2018-01-12,0.7491750975034442
2018-01-15,0.0
2018-01-16,0.9921899821953599
2018-01-17,0.522660989880594
2018-01-18,0.3420364590518498
2018-01-19,0.28642722351927363
2018-01-22,0.09236154037110489
2018-01-23,0.3714325945189268
2018-01-24,0.3576100038171683
2018-01-25,0.7305764946114053
2018-01-26,0.4691047899028265
2018-01-29,0.4644443593727339
2018-01-30,0.10381439670652925
2018-01-31,0.47530288842805996
2018-02-01,0.5525082723255975
2018-02-02,0.3477626527756749
2018-02-05,0.383875654197728
2018-02-06,0.7719796241751729
2018-02-07,0.6519272339431148
2018-02-08,0.14407403578081213
2018-02-09,0.0
2018-02-12,0.18726069530888548
2018-02-13,0.22896896909420808
2018-02-14,0.7584638507922078
2018-02-15,0.6482003663468399
2018-02-16,0.7343439481082046
2018-02-19,0.0
2018-02-20,0.0
2018-02-21,0.5615590336106842
2018-02-22,0.38320236981254424
2018-02-23,0.0
2018-02-26,0.356192397071331
2018-02-27,0.5396335597619935
2018-02-28,0.5255496504281139
2018-03-01,0.9777423277720928
2018-03-02,0.02452933549720187
2018-03-05,0.16721727562134833
2018-03-06,0.9541955712816257
2018-03-07,0.549024951769426
2018-03-08,0.5742728106826709
2018-03-09,0.0
2018-03-12,0.2546311697157476
2018-03-13,0.2720922851313662
2018-03-14,0.20393126370244058
2018-03-15,0.09130544744176315
2018-03-16,0.5574305239914867
2018-03-19,0.3123039206112522
2018-03-20,0.5559491951835416
2018-03-21,0.5270068610472892
2018-03-22,0.5382417634987973
2018-03-23,0.7036985707190654
2018-03-26,0.3543270795142721
2018-03-27,0.5358264175326278
2018-03-28,0.2406851473724551
2018-03-29,0.5131552061470129
2018-03-30,0.0
2018-04-02,0.051563477923328625
2018-04-03,0.6746802104469514
2018-04-04,0.279165134385271
2018-04-05,0.46958758404196743
2018-04-06,0.021528144119980337
2018-04-09,0.22295223927761978
2018-04-10,0.692953866239242
2018-04-11,0.6491001836755662
2018-04-12,0.011121614963259899
2018-04-13,0.6818880408745738
2018-04-16,0.1122856142544062
2018-04-17,0.5106901081934249
2018-04-18,0.0
2018-04-19,0.0168411575682756
2018-04-20,0.2854406282056411
2018-04-23,0.05987057313808387
2018-04-24,0.22199535107824342
2018-04-25,0.4597130510570544
2018-04-26,0.013155850777255134
2018-04-27,0.5446457724969144
2018-04-30,0.20459475189001156
2018-05-01,0.6788480845046494
2018-05-02,0.4681722468533145
2018-05-03,0.0
2018-05-04,0.7862512598192405
2018-05-07,0.3999155278444983
2018-05-08,0.5355196958134127
2018-05-09,0.5397404544316249
2018-05-10,0.3876682764804713
2018-05-11,0.0
2018-05-14,0.26156870076804495
2018-05-15,0.5136195283981432
2018-05-16,0.5202769621436949
2018-05-17,0.0
2018-05-18,0.6697075960757084
2018-05-21,0.002304088508731265
2018-05-22,0.7586923217369278
2018-05-23,0.7456214483710648
2018-05-24,0.40295923513354254
2018-05-25,0.4886123146365464
2018-05-28,0.0
2018-05-29,0.02044018930523863
2018-05-30,0.4759766474722126
2018-05-31,0.3297203734892509
2018-06-01,0.7679116827560798
2018-06-04,0.13508407700459077
2018-06-05,0.5005225387180414
2018-06-06,0.2801353837401778
2018-06-07,0.0
2018-06-08,0.008576301370047175
2018-06-11,0.10473201666270086
2018-06-12,0.2829647107527506
2018-06-13,0.4927382047261647
2018-06-14,0.5615525739176951
2018-06-15,0.6790331485156496
2018-06-18,0.15350619433064996
2018-06-19,0.3831907528248005
2018-06-20,0.635836679490934
2018-06-21,0.5298479551248212
2018-06-22,0.0
2018-06-25,0.24166944241167596
2018-06-26,0.6249286552576353
2018-06-27,0.4821220961249182
2018-06-28,0.52441327380787
2018-06-29,0.5249384614519685
2018-07-02,0.17781422043011239
2018-07-03,0.0
2018-07-04,0.0
2018-07-05,0.0
2018-07-06,0.7364811461590485
2018-07-09,0.17125514968274944
2018-07-10,0.5013857130229704
2018-07-11,0.02785900427150293
2018-07-12,0.5657073763588988
2018-07-13,0.6952241454505129
2018-07-16,0.16589048948640361
2018-07-17,0.0
2018-07-18,0.0
2018-07-19,0.028369945608170456
2018-07-20,0.5979881776301179
2018-07-23,0.0
2018-07-24,0.02503685392260494
2018-07-25,0.019741769104893864
2018-07-26,0.9962122958081964
2018-07-27,0.5144642911037459
2018-07-30,0.18404945179839546
2018-07-31,0.5677570498658807
2018-08-01,0.9687600141463009
2018-08-02,0.6784209685678377
2018-08-03,0.0
2018-08-06,0.0804833052982138
2018-08-07,0.3586331368608073
2018-08-08,0.4978830624778578
2018-08-09,0.600062316809328
2018-08-10,0.2572016825360675
2018-08-13,0.16651531549339074
2018-08-14,0.59303540410316
2018-08-15,0.0431567738409648
2018-08-16,0.0
2018-08-17,0.6007409898470464
2018-08-20,0.009929276253701918
2018-08-21,0.8814850597304857
2018-08-22,0.429711748855494
2018-08-23,0.5949828058854052
2018-08-24,0.0
2018-08-27,0.20246851231790494
2018-08-28,0.5432952764285583
2018-08-29,0.053866915455246966
2018-08-30,0.5422264809166235
2018-08-31,0.4952737547133227
2018-09-03,0.0
2018-09-04,0.6464290906165293
