,Close,Adj Close,^RLG_Close,^GSPC_Close,AVGO_Close,^DJI_Close,WM2NS,BUSINV,LOW_Close,^IXIC_Close,MSFT_Close,EURUSD=X_Close,NEE_Close,Volume,TSLA_Close,WM1NS,GC=F_Close,News_Score,^NYA_Close,SI=F_Close,Date_int
10,26.497499465942383,23.815216064453125,946.0800170898438,2019.4200439453125,103.81999969482422,17511.5703125,11797.6,1790591.0,67.98999786376953,4634.3798828125,46.2400016784668,1.1637378931045532,27.05500030517578,314053200,12.871333122253418,2839.0,1276.9000244140625,0.5,10660.3203125,17.73900032043457,16
11,27.18000030517578,24.428630828857425,949.6400146484376,2022.550048828125,104.87000274658205,17515.23046875,11752.4,1790591.0,66.5199966430664,4654.85009765625,46.38999938964844,1.1597968339920044,27.232500076293945,199599600,12.795332908630373,2871.6,1294.199951171875,0.5,10658.6201171875,17.94700050354004,20
12,27.387500762939453,24.615129470825195,953.8699951171876,2032.1199951171875,105.37999725341795,17554.279296875,11752.4,1790591.0,67.31999969482422,4667.419921875,45.91999816894531,1.154694437980652,27.47249984741211,194303600,13.104666709899902,2871.6,1293.699951171875,0.5,10720.400390625,18.179000854492188,21
13,28.100000381469727,25.255510330200195,968.4600219726562,2063.14990234375,105.1999969482422,17813.98046875,11752.4,1790591.0,69.55000305175781,4750.39990234375,47.130001068115234,1.161534547805786,27.387500762939453,215185600,13.441332817077637,2871.6,1300.699951171875,0.5110133996751572,10859.349609375,18.34600067138672,22
14,28.2450008392334,25.385826110839844,966.219970703125,2051.820068359375,106.9800033569336,17672.599609375,11752.4,1790591.0,69.70999908447266,4757.8798828125,47.18000030517578,1.1346745491027832,27.3700008392334,185859200,13.419333457946776,2871.6,1292.5999755859375,0.5,10788.330078125,18.28400039672852,23
15,28.27499961853028,25.41279029846192,969.469970703125,2057.090087890625,106.7300033569336,17678.69921875,11677.4,1790591.0,70.44000244140625,4771.759765625,47.0099983215332,1.1125450134277344,27.4375,222460000,13.770000457763672,2978.3,1279.4000244140625,0.5650902168987694,10847.150390625,17.966999053955078,26
16,27.28499984741211,24.52301025390625,955.9099731445312,2029.550048828125,104.79000091552734,17387.2109375,11677.4,1790591.0,69.8499984741211,4681.5,42.65999984741211,1.1247708797454834,27.80500030517578,334982000,13.732000350952148,2978.3,1291.699951171875,0.6523421082309716,10781.830078125,18.06800079345703,27
17,28.82749938964844,25.90936088562012,946.719970703125,2002.1600341796875,105.0,17191.369140625,11677.4,1790591.0,69.22000122070312,4637.990234375,41.18999862670898,1.1367381811141968,27.479999542236328,334982000,13.291333198547363,2978.3,1285.9000244140625,0.9829777639450112,10603.8603515625,18.06800079345703,28
18,29.725000381469727,26.71600914001465,956.8300170898438,2021.25,106.52999877929688,17416.849609375,11677.4,1790591.0,69.93000030517578,4683.41015625,42.0099983215332,1.1281461715698242,27.915000915527344,334982000,13.68000030517578,2978.3,1254.5999755859375,0.7806553061978215,10691.6298828125,16.757999420166016,29
19,29.290000915527344,26.32504653930664,945.9099731445312,1994.989990234375,102.87999725341795,17164.94921875,11677.4,1790591.0,67.76000213623047,4635.240234375,40.400001525878906,1.13355553150177,27.309999465942383,334982000,13.57333278656006,2978.3,1278.5,0.5,10537.2197265625,17.191999435424805,30
20,29.65749931335449,26.65534210205078,955.8699951171876,2020.8499755859373,102.41999816894533,17361.0390625,11778.6,1796198.0,68.41000366210938,4676.68994140625,41.27999877929688,1.1309019327163696,27.51749992370605,250956400,14.062666893005373,3093.4,1276.199951171875,0.5115479906702509,10669.0302734375,17.235000610351562,32
21,29.662500381469727,26.65983963012696,968.1300048828124,2050.030029296875,103.1999969482422,17666.400390625,11778.6,1796198.0,69.62999725341797,4727.740234375,41.59999847412109,1.1341726779937744,27.559999465942383,207662800,14.557332992553713,3093.4,1259.699951171875,0.5,10847.41015625,17.30500030517578,33
22,29.88999938964844,26.86431121826172,965.52001953125,2041.510009765625,104.8000030517578,17673.01953125,11778.6,1796198.0,70.66999816894531,4716.7001953125,41.84000015258789,1.145737886428833,27.36000061035156,280598800,14.56999969482422,3093.4,1263.800048828125,0.5788758832091947,10775.0400390625,17.378999710083008,34
23,29.98500061035156,27.056049346923828,975.1799926757812,2062.52001953125,106.1999969482422,17884.880859375,11778.6,1796198.0,71.47000122070312,4765.10009765625,42.45000076293945,1.131874680519104,27.427499771118164,168984800,14.732666969299316,3093.4,1262.0,0.5,10896.0595703125,17.18000030517578,35
24,29.732500076293945,26.82821273803711,971.6500244140624,2055.469970703125,104.73999786376952,17824.2890625,11778.6,1796198.0,71.9000015258789,4744.39990234375,42.40999984741211,1.147196888923645,26.450000762939453,174826400,14.490667343139648,3093.4,1233.9000244140625,0.5,10847.509765625,16.67799949645996,36
25,29.93000030517578,27.00642776489257,967.2100219726562,2046.739990234375,102.23999786376952,17729.2109375,11811.8,1796198.0,70.94999694824219,4726.009765625,42.36000061035156,1.1314393281936646,26.1299991607666,155559200,14.498666763305664,2898.3,1240.800048828125,0.5246453716433308,10826.58984375,17.054000854492188,39
26,30.5049991607666,27.52525520324707,978.989990234375,2068.590087890625,107.04000091552734,17868.759765625,11811.8,1796198.0,71.76000213623047,4787.64013671875,42.59999847412109,1.1326953172683716,26.957500457763672,248034000,14.419333457946776,2898.3,1231.5999755859375,0.6873096551431668,10915.1396484375,16.85700035095215,40
27,31.21999931335449,28.170413970947266,981.3099975585938,2068.530029296875,107.94000244140624,17862.140625,11811.8,1796198.0,71.43000030517578,4801.18017578125,42.380001068115234,1.1321951150894165,26.26499938964844,294247200,14.186667442321776,2898.3,1219.0,0.8645597209795348,10889.0498046875,16.7450008392334,41
28,31.614999771118164,28.52683448791504,990.1300048828124,2088.47998046875,109.6999969482422,17972.380859375,11811.8,1796198.0,72.19000244140625,4857.60986328125,43.09000015258789,1.131196141242981,26.334999084472656,297898000,13.525333404541016,2898.3,1220.0999755859375,0.5,10995.3095703125,16.777999877929688,42
29,31.770000457763672,28.666690826416016,995.9000244140624,2096.989990234375,110.1500015258789,18019.349609375,11811.8,1796198.0,72.05000305175781,4893.83984375,43.869998931884766,1.140393853187561,25.905000686645508,217088800,13.584667205810549,2898.3,1226.5,0.5045880563486951,11042.6904296875,17.277999877929688,43
30,31.957500457763672,28.83587455749512,996.9000244140624,2100.340087890625,110.87000274658205,18047.580078125,11854.8,1796198.0,72.47000122070312,4899.27001953125,43.58000183105469,1.1334012746810913,25.854999542236328,252609600,13.623332977294922,2927.6,1208.0999755859375,0.5425898265469293,11054.4697265625,16.36199951171875,47
31,32.18000030517578,29.0366439819336,999.1699829101562,2099.679931640625,110.0,18029.849609375,11854.8,1796198.0,72.5199966430664,4906.35986328125,43.52999877929688,1.1404719352722168,26.622499465942383,179566800,13.630666732788086,2927.6,1199.699951171875,0.5,11064.08984375,16.25,48
32,32.11249923706055,28.97572898864746,1000.9400024414062,2097.449951171875,110.9000015258789,17985.76953125,11854.8,1796198.0,72.29000091552734,4924.7001953125,43.5,1.1400039196014404,26.357500076293945,149449600,14.11400032043457,2927.6,1207.0999755859375,0.6519649917402943,11038.259765625,16.371000289916992,49
33,32.375,29.21259117126465,1007.8699951171876,2110.300048828125,112.05999755859376,18140.439453125,11854.8,1796198.0,73.55999755859375,4955.97021484375,43.86000061035156,1.1366735696792605,26.39999961853028,195793600,14.473999977111816,2927.6,1204.4000244140625,0.5,11108.669921875,16.26300048828125,50
34,33.25,30.002117156982425,1008.5900268554688,2109.659912109375,112.8499984741211,18116.83984375,11840.5,1796198.0,73.7300033569336,4960.97021484375,44.150001525878906,1.1381484270095823,26.497499465942383,283896400,13.822667121887209,3005.0,1200.300048828125,0.5636574001780368,11074.580078125,16.246999740600586,53
35,33.04249954223633,29.81489372253418,1009.9000244140624,2115.47998046875,113.18000030517578,18209.189453125,11840.5,1796198.0,74.6500015258789,4968.1201171875,44.09000015258789,1.1332985162734983,26.520000457763672,276912400,13.607333183288574,3005.0,1196.9000244140625,0.5,11122.1103515625,16.18199920654297,54
36,32.1974983215332,29.05242729187012,1010.5700073242188,2113.860107421875,112.68000030517578,18224.5703125,11840.5,1796198.0,74.43000030517578,4967.14013671875,43.9900016784668,1.1339025497436523,25.94499969482422,298846800,13.583999633789062,3005.0,1201.0,0.3069482020877617,11117.9296875,16.423999786376953,55
37,32.60499954223633,29.42012023925781,1010.9000244140624,2110.739990234375,129.25,18214.419921875,11840.5,1796198.0,74.0999984741211,4987.89013671875,44.060001373291016,1.1363636255264282,25.8700008392334,334982000,13.812666893005373,3005.0,1209.5999755859375,0.5023531124887082,11082.099609375,16.58300018310547,56
38,32.1150016784668,28.97799491882324,1007.260009765625,2104.5,127.62000274658205,18132.69921875,11840.5,1796198.0,74.08999633789062,4963.52978515625,43.84999847412109,1.1205360889434814,25.864999771118164,248059200,13.555999755859377,3005.0,1212.5999755859375,0.0557994702637687,11062.7900390625,16.51300048828125,57
39,32.272499084472656,29.12010955810547,1015.3400268554688,2117.389892578125,129.02000427246094,18288.630859375,11918.4,1799349.0,75.08999633789062,5008.10009765625,43.880001068115234,1.1161960363388062,25.38500022888184,192386800,13.155332565307615,3082.6,1207.699951171875,0.5427719820327249,11102.8203125,16.406999588012695,62
40,32.34000015258789,29.18101501464844,1011.1199951171876,2107.780029296875,128.22000122070312,18203.369140625,11918.4,1799349.0,75.01000213623047,4979.89990234375,43.27999877929688,1.1179054975509644,25.48500061035156,151265200,13.303999900817873,3082.6,1204.0,0.5660554005831756,11051.2197265625,16.257999420166016,63
41,32.1349983215332,28.996034622192383,1006.6199951171876,2098.530029296875,129.39999389648438,18096.900390625,11918.4,1799349.0,74.0199966430664,4967.14013671875,43.060001373291016,1.118217945098877,25.34749984741211,126665200,13.496000289916992,3082.6,1200.5999755859375,0.360174895412491,11004.6796875,16.131999969482422,64
42,31.602500915527344,28.51555061340332,1007.989990234375,2101.0400390625,130.57000732421875,18135.720703125,11918.4,1799349.0,74.55999755859375,4982.81005859375,43.11000061035156,1.1082050800323486,25.53249931335449,226068400,13.375332832336426,3082.6,1195.9000244140625,0.2417715452723022,11014.259765625,16.131999969482422,65
43,31.64999961853028,28.558408737182617,994.2100219726562,2071.260009765625,127.88999938964844,17856.779296875,11918.4,1799349.0,73.51000213623047,4927.3701171875,42.36000061035156,1.1032048463821411,24.674999237060547,291368400,12.925333023071287,3082.6,1164.0999755859375,0.4352769478152657,10842.169921875,15.784000396728516,66
44,31.78499984741211,28.680225372314453,998.030029296875,2079.429931640625,127.12000274658205,17995.720703125,11946.9,1799349.0,74.26000213623047,4942.43994140625,42.84999847412109,1.0845986604690552,24.732500076293945,334982000,12.725333213806152,2919.7,1166.4000244140625,0.512919941333593,10866.6201171875,15.755000114440918,69
45,31.127500534057617,28.08695602416992,981.5999755859376,2044.1600341796875,125.12000274658205,17662.939453125,11946.9,1799349.0,73.05999755859375,4859.7900390625,42.02999877929688,1.0833414793014526,24.497499465942383,275426400,12.687999725341797,2919.7,1160.0999755859375,0.932629662991742,10678.41015625,15.61299991607666,70
46,30.559999465942383,27.57487869262696,978.8099975585938,2040.239990234375,124.66000366210938,17635.390625,11946.9,1799349.0,73.06999969482422,4849.93994140625,41.97999954223633,1.0708701610565186,24.4950008392334,275756000,12.916000366210938,2919.7,1150.699951171875,0.3076376370871921,10678.759765625,15.345000267028809,71
47,31.112499237060547,28.07341957092285,991.0700073242188,2065.949951171875,126.12000274658205,17895.220703125,11946.9,1799349.0,74.94000244140625,4893.2900390625,41.02000045776367,1.0548745393753052,25.1299991607666,193450800,12.73799991607666,2919.7,1152.0999755859375,0.5,10820.8701171875,15.493000030517578,72
48,30.897499084472656,27.87941551208496,984.9199829101562,2053.39990234375,125.0,17749.310546875,11946.9,1799349.0,74.16000366210938,4871.759765625,41.380001068115234,1.0626314878463743,25.15250015258789,207309200,12.57866668701172,2919.7,1152.5999755859375,0.5,10751.01953125,15.47700023651123,73
49,31.237499237060547,28.186203002929688,998.2000122070312,2081.18994140625,129.8699951171875,17977.419921875,11979.0,1799349.0,75.44000244140625,4929.509765625,41.560001373291016,1.0481630563735962,25.74250030517578,143497200,13.046667098999023,2938.3,1153.300048828125,0.505005309775821,10881.1796875,15.60099983215332,76
50,31.76000022888184,28.65766716003418,996.6799926757812,2074.280029296875,129.10000610351562,17849.080078125,11979.0,1799349.0,74.56999969482422,4937.43017578125,41.70000076293945,1.0572947263717651,25.81999969482422,204092400,12.982000350952148,2938.3,1148.300048828125,0.5,10862.4296875,15.562000274658203,77
51,32.11750030517578,28.98024559020996,1007.7000122070312,2099.5,130.44000244140625,18076.189453125,11979.0,1799349.0,74.5199966430664,4982.830078125,42.5,1.0598047971725464,26.725000381469727,261083600,13.380666732788086,2938.3,1151.4000244140625,0.5,11019.7197265625,15.524999618530272,78
52,31.875,28.76144218444824,1006.1199951171876,2089.27001953125,132.0399932861328,17959.029296875,11979.0,1799349.0,74.55999755859375,4992.3798828125,42.290000915527344,1.0849988460540771,26.3700008392334,183238000,13.043333053588867,2938.3,1169.0999755859375,0.5,10931.3603515625,16.097999572753906,79
53,31.475000381469727,28.400508880615234,1014.0999755859376,2108.10009765625,133.2899932861328,18127.650390625,11979.0,1799349.0,75.2300033569336,5026.419921875,42.880001068115234,1.066894292831421,26.497499465942383,274780400,13.20533275604248,2938.3,1184.800048828125,0.5648820724853417,11070.5302734375,16.867000579833984,80
54,31.802499771118164,28.696016311645508,1011.27001953125,2104.419921875,134.44000244140625,18116.0390625,11923.4,1799349.0,75.37000274658203,5010.97021484375,42.86000061035156,1.0826611518859863,26.434999465942383,150838800,13.308667182922363,3040.0,1188.0,0.3368484789072578,11070.8896484375,16.871999740600586,83
55,31.67250061035156,28.578712463378903,1007.1900024414062,2091.5,133.1199951171875,18011.140625,11923.4,1799349.0,75.61000061035156,4994.72998046875,42.900001525878906,1.094499111175537,26.209999084472656,131369200,13.447999954223633,3040.0,1191.699951171875,0.4787821551122614,11019.75,16.96299934387207,84
56,30.84499931335449,27.832040786743164,989.9500122070312,2061.050048828125,124.43000030517578,17718.5390625,11923.4,1799349.0,74.26000213623047,4876.52001953125,41.459999084472656,1.0902034044265747,25.854999542236328,206620800,12.953332901000977,3040.0,1197.300048828125,0.5,10897.509765625,16.979999542236328,85
57,31.059999465942383,28.02604484558105,988.6099853515624,2056.14990234375,124.70999908447266,17678.23046875,11923.4,1799349.0,72.86000061035156,4863.35986328125,41.209999084472656,1.0960465669631958,25.68000030517578,190291600,12.694000244140623,3040.0,1205.0999755859375,0.6680336080594237,10865.150390625,17.121999740600586,86
58,30.8125,27.802717208862305,992.0399780273438,2061.02001953125,128.2100067138672,17712.66015625,11923.4,1799349.0,73.66999816894531,4891.22021484375,40.970001220703125,1.0886367559432983,25.88500022888184,158184800,12.333333015441896,3040.0,1199.800048828125,0.5487317469030427,10875.1396484375,17.052000045776367,87
59,31.592500686645508,28.506526947021484,1003.4199829101562,2086.239990234375,130.5500030517578,17976.310546875,11960.9,1799349.0,74.80000305175781,4947.43994140625,40.959999084472656,1.0884946584701538,26.184999465942383,188398800,12.704667091369627,3169.7,1184.800048828125,0.6458677072598112,10989.16015625,16.656999588012695,90
60,31.107500076293945,28.06890296936035,994.469970703125,2067.889892578125,126.9800033569336,17776.119140625,11960.9,1799349.0,74.38999938964844,4900.8798828125,40.65999984741211,1.0830246210098269,26.012500762939453,168362400,12.584667205810549,3169.7,1183.0999755859375,0.5,10899.1904296875,16.58099937438965,91
61,31.0625,28.02829360961914,990.3599853515624,2059.68994140625,125.62999725341795,17698.1796875,11960.9,1805660.0,74.38999938964844,4880.22998046875,40.720001220703125,1.073814034461975,26.190000534057617,162485600,12.505999565124512,3169.7,1208.0999755859375,0.9907912102316004,10891.6103515625,17.04400062561035,91
62,31.32999992370605,28.26967430114746,993.6799926757812,2066.9599609375,125.0199966430664,17763.240234375,11960.9,1805660.0,74.83999633789062,4886.93994140625,40.290000915527344,1.0769942998886108,26.1875,128880400,12.733332633972168,3169.7,1200.9000244140625,0.5,10953.16015625,16.68600082397461,92
63,31.83749961853028,28.72759246826172,1000.7100219726562,2080.6201171875,125.83000183105467,17880.849609375,12113.2,1805660.0,75.05999755859375,4917.31982421875,41.54999923706055,1.100134253501892,26.38500022888184,148776000,13.539999961853027,3010.8,1218.5999755859375,0.5,11033.1201171875,17.094999313354492,96
64,31.502500534057617,28.42531967163086,998.5599975585938,2076.330078125,125.6500015258789,17875.419921875,12113.2,1805660.0,74.11000061035156,4910.22998046875,41.52999877929688,1.0934817790985107,26.07250022888184,140049200,13.550000190734863,3010.8,1210.5999755859375,0.7548982464600245,11013.240234375,16.825000762939453,97
65,31.39999961853028,28.33283424377441,1003.3499755859376,2081.89990234375,126.79000091552734,17902.509765625,12113.2,1805660.0,74.80999755859375,4950.81982421875,41.41999816894531,1.0824151039123535,26.01000022888184,149316800,13.844667434692385,3010.8,1203.0999755859375,0.0515839224066816,11032.990234375,16.440000534057617,98
66,31.63999938964844,28.54938697814941,1007.5900268554688,2091.179931640625,127.22000122070312,17958.73046875,12113.2,1805660.0,74.25,4974.56005859375,41.47999954223633,1.078527569770813,26.002500534057617,129936000,14.005999565124512,3010.8,1193.5999755859375,0.0015424973343469,11065.3896484375,16.163999557495117,99
67,31.77499961853028,28.671205520629883,1011.0499877929688,2102.06005859375,126.81999969482422,18057.650390625,12113.2,1805660.0,74.9000015258789,4995.97998046875,41.720001220703125,1.0669056177139282,26.225000381469727,160752000,14.0600004196167,3010.8,1204.5999755859375,0.0198581156576062,11112.6796875,16.3700008392334,100
68,31.71249961853028,28.614809036254883,1006.0900268554688,2092.429931640625,125.3499984741211,17977.0390625,12091.5,1805660.0,73.80999755859375,4988.25,41.7599983215332,1.060985445976257,25.9375,145460400,13.985333442687988,2943.1,1199.300048828125,0.5,11056.759765625,16.280000686645508,103
69,31.575000762939453,28.490741729736328,1006.1099853515624,2095.840087890625,123.9800033569336,18036.69921875,12091.5,1805660.0,73.9800033569336,4977.2900390625,41.650001525878906,1.0572947263717651,26.09000015258789,102098400,13.830666542053224,2943.1,1192.800048828125,0.5744736654146473,11108.0703125,16.150999069213867,104
70,31.69499969482422,28.59902000427246,1010.5399780273438,2106.6298828125,125.9000015258789,18112.609375,12091.5,1805660.0,73.41000366210938,5011.02001953125,42.2599983215332,1.0647132396697998,26.045000076293945,115881600,13.85533332824707,2943.1,1201.5,0.5,11171.0595703125,16.268999099731445,105
71,31.542499542236328,28.461408615112305,1010.4199829101562,2104.989990234375,125.33000183105467,18105.76953125,12091.5,1805660.0,74.08000183105469,5007.7900390625,42.15999984741211,1.0676802396774292,25.940000534057617,113476000,13.779999732971191,2943.1,1198.0,0.5,11169.75,16.275999069213867,106
72,31.1875,28.14109230041504,997.5599975585938,2081.179931640625,121.8499984741211,17826.30078125,12091.5,1805660.0,72.55000305175781,4931.81005859375,41.619998931884766,1.0755579471588137,25.787500381469727,207828000,13.78600025177002,2943.1,1202.9000244140625,0.6051447913899285,11058.4501953125,16.22100067138672,107
73,31.89999961853028,28.78399085998535,1008.6199951171876,2100.39990234375,123.02999877929688,18034.9296875,12034.3,1805660.0,72.62999725341797,4994.60009765625,42.90999984741211,1.0810226202011108,26.125,188217200,13.684666633605955,3040.3,1193.5,0.5,11116.5703125,15.883000373840332,110
74,31.727500915527344,28.628341674804688,1009.8099975585938,2097.2900390625,123.0999984741211,17949.58984375,12034.3,1805660.0,73.23999786376953,5014.10009765625,42.63999938964844,1.0747487545013428,25.850000381469727,129740400,13.96066665649414,3040.3,1202.9000244140625,0.5,11100.3798828125,16.00200080871582,111
75,32.154998779296875,29.014083862304688,1015.0700073242188,2107.9599609375,127.9000015258789,18038.26953125,12034.3,1805660.0,73.06999969482422,5035.169921875,42.9900016784668,1.074171543121338,25.82250022888184,150618000,14.629332542419434,3040.3,1186.9000244140625,0.5,11144.4501953125,15.791000366210938,112
76,32.41749954223633,29.25094223022461,1018.1300048828124,2112.929931640625,124.06999969482422,18058.689453125,12034.3,1805660.0,73.37000274658203,5056.06005859375,43.34000015258789,1.0725815296173096,26.06999969482422,183083600,14.57333278656006,3040.3,1194.4000244140625,0.0634044434490855,11191.48046875,15.824000358581545,113
77,32.56999969482422,29.388545989990234,1021.260009765625,2117.68994140625,119.5,18080.140625,12034.3,1805660.0,73.16000366210938,5092.080078125,47.869998931884766,1.0815019607543943,26.262500762939453,178103600,14.562000274658203,3040.3,1175.199951171875,0.5,11192.9296875,15.630999565124512,114
78,33.162498474121094,29.923171997070312,1016.8400268554688,2108.919921875,120.1500015258789,18037.970703125,11852.8,1805660.0,71.83999633789062,5060.25,48.02999877929688,1.086897373199463,25.95499992370605,334982000,15.436667442321776,3108.6,1203.300048828125,0.5442326486690737,11167.3095703125,16.389999389648438,117
79,32.63999938964844,29.451717376708984,1015.8300170898438,2114.760009765625,117.4499969482422,18110.140625,11852.8,1805660.0,71.73999786376953,5055.419921875,49.15999984741211,1.087795972824097,26.02499961853028,334982000,15.36533260345459,3108.6,1214.0,0.812819919929306,11203.080078125,16.586999893188477,118
80,32.15999984741211,29.018592834472656,1010.8300170898438,2106.85009765625,117.02999877929688,18035.529296875,11852.8,1805660.0,70.44000244140625,5023.64013671875,49.060001373291016,1.096912145614624,25.674999237060547,253544400,15.49666690826416,3108.6,1209.800048828125,0.4931128516720696,11154.1103515625,16.670000076293945,119
81,31.287500381469727,28.2313232421875,998.6500244140624,2085.510009765625,116.87999725341795,17840.51953125,11852.8,1805660.0,68.86000061035156,4941.419921875,48.63999938964844,1.1114321947097778,25.232500076293945,332781600,15.06999969482422,3108.6,1182.4000244140625,0.5,11049.740234375,16.124000549316406,120
82,32.23749923706055,29.08852767944336,1010.6799926757812,2108.2900390625,122.8000030517578,18024.060546875,11852.8,1809972.0,70.69999694824219,5005.39013671875,48.65999984741211,1.1214659214019775,25.46999931335449,234050400,15.0686674118042,3108.6,1174.5,0.5,11140.3603515625,16.111000061035156,121
83,32.17499923706055,29.032129287719727,1012.219970703125,2114.489990234375,121.16000366210938,18070.400390625,11898.0,1809972.0,71.25,5016.93017578125,48.2400016784668,1.1185932159423828,25.690000534057617,203953200,15.36733341217041,3041.9,1186.800048828125,0.531135510421807,11173.2802734375,16.417999267578125,124
84,31.450000762939453,28.37795066833496,999.510009765625,2089.4599609375,116.79000091552734,17928.19921875,11898.0,1809972.0,70.43000030517578,4939.330078125,47.59999847412109,1.1149141788482666,25.037500381469727,197085600,15.529999732971191,3041.9,1193.199951171875,0.5,11049.33984375,16.55699920654297,125
85,31.252500534057617,28.199745178222656,995.6500244140624,2080.14990234375,116.77999877929688,17841.98046875,11898.0,1809972.0,70.7699966430664,4919.64013671875,46.27999877929688,1.1186307668685913,25.00749969482422,288564000,15.362000465393066,3041.9,1190.300048828125,0.5443650956039725,11015.990234375,16.483999252319336,126
86,31.315000534057617,28.374170303344727,1000.22998046875,2088.0,122.4800033569336,17924.060546875,11898.0,1809972.0,72.29000091552734,4945.5400390625,46.70000076293945,1.1341469287872314,25.14999961853028,175763600,15.786666870117188,3041.9,1182.4000244140625,0.520955381623713,11036.400390625,16.27199935913086,127
87,31.905000686645508,28.90875625610352,1013.2100219726562,2116.10009765625,123.33000183105467,18191.109375,11898.0,1809972.0,73.26000213623047,5003.5498046875,47.75,1.1246949434280396,25.302499771118164,222201600,15.77400016784668,3041.9,1189.0999755859375,0.5,11196.5,16.441999435424805,128
88,31.57999992370605,28.61427497863769,1009.219970703125,2105.330078125,122.80999755859376,18105.169921875,11904.9,1809972.0,73.22000122070312,4993.56982421875,47.369998931884766,1.1194071769714355,25.002500534057617,168143200,15.965999603271484,2880.4,1183.199951171875,0.3345857467448247,11140.740234375,16.29800033569336,131
89,31.467500686645508,28.512338638305664,1006.1599731445312,2099.1201171875,122.9499969482422,18068.23046875,11904.9,1809972.0,73.66999816894531,4976.18994140625,47.34999847412109,1.114441990852356,24.977500915527344,192640000,16.31599998474121,2880.4,1192.5999755859375,0.5,11113.169921875,16.510000228881836,132
90,31.502500534057617,28.54405403137207,1005.8200073242188,2098.47998046875,123.12999725341795,18060.490234375,11904.9,1809972.0,73.11000061035156,4981.68994140625,47.630001068115234,1.1221455335617063,25.049999237060547,138776800,16.211999893188477,2880.4,1218.4000244140625,0.5657378895370219,11117.0,17.207000732421875,133
91,32.23749923706055,29.21003150939941,1018.0599975585938,2121.10009765625,126.94000244140624,18252.240234375,11904.9,1809972.0,72.26000213623047,5050.7998046875,48.720001220703125,1.1350480318069458,25.270000457763672,180814000,16.273332595825195,2880.4,1225.4000244140625,0.9808039953415806,11207.330078125,17.448999404907227,134
